domain,name,min,max,avg,total,count
intel_gpu_plugin,constant:Reshape_358::prepare,14400,14400,14400.0,14400,1
intel_gpu_plugin,constant:Reshape_358::execute,3800,3800,3800.0,3800,1
intel_gpu_plugin,constant:Reshape_264::prepare,9900,9900,9900.0,9900,1
intel_gpu_plugin,constant:Reshape_264::execute,2800,2800,2800.0,2800,1
intel_gpu_plugin,constant:Reshape_171::prepare,10400,10400,10400.0,10400,1
intel_gpu_plugin,constant:Reshape_171::execute,2200,2200,2200.0,2200,1
intel_gpu_plugin,constant:Reshape_1363::prepare,11600,11600,11600.0,11600,1
intel_gpu_plugin,constant:Reshape_1363::execute,2900,2900,2900.0,2900,1
intel_gpu_plugin,constant:Reshape_1228::prepare,12700,12700,12700.0,12700,1
intel_gpu_plugin,constant:Reshape_1228::execute,4000,4000,4000.0,4000,1
intel_gpu_plugin,constant:Reshape_1093::prepare,12200,12200,12200.0,12200,1
intel_gpu_plugin,constant:Reshape_1093::execute,2600,2600,2600.0,2600,1
intel_gpu_plugin,constant:sub_block1.conv3.weight_weights_reorder_16::prepare,55900,55900,55900.0,55900,1
intel_gpu_plugin,constant:sub_block1.conv3.weight_weights_reorder_16::execute,302500,302500,302500.0,302500,1
intel_gpu_plugin,constant:sub_block1.conv2.weight_weights_reorder_15::prepare,38900,38900,38900.0,38900,1
intel_gpu_plugin,constant:sub_block1.conv2.weight_weights_reorder_15::execute,101500,101500,101500.0,101500,1
intel_gpu_plugin,constant:sub_block1.conv1.weight_weights_reorder_14::prepare,44500,44500,44500.0,44500,1
intel_gpu_plugin,constant:sub_block1.conv1.weight_weights_reorder_14::execute,116400,116400,116400.0,116400,1
intel_gpu_plugin,constant:final_block3.conv4.weight_weights_reorder_52::prepare,37100,37100,37100.0,37100,1
intel_gpu_plugin,constant:final_block3.conv4.weight_weights_reorder_52::execute,103500,103500,103500.0,103500,1
intel_gpu_plugin,constant:final_block3.conv3.weight_weights_reorder_51::prepare,36900,36900,36900.0,36900,1
intel_gpu_plugin,constant:final_block3.conv3.weight_weights_reorder_51::execute,93800,93800,93800.0,93800,1
intel_gpu_plugin,constant:final_block3.conv2.weight_weights_reorder_50::prepare,37200,37200,37200.0,37200,1
intel_gpu_plugin,constant:final_block3.conv2.weight_weights_reorder_50::execute,87400,87400,87400.0,87400,1
intel_gpu_plugin,constant:final_block3.conv1.weight_weights_reorder_49::prepare,42500,42500,42500.0,42500,1
intel_gpu_plugin,constant:final_block3.conv1.weight_weights_reorder_49::execute,92600,92600,92600.0,92600,1
intel_gpu_plugin,constant:final_block2.conv4.weight_weights_reorder_47::prepare,30800,30800,30800.0,30800,1
intel_gpu_plugin,constant:final_block2.conv4.weight_weights_reorder_47::execute,72600,72600,72600.0,72600,1
intel_gpu_plugin,constant:final_block2.conv3.weight_weights_reorder_46::prepare,32200,32200,32200.0,32200,1
intel_gpu_plugin,constant:final_block2.conv3.weight_weights_reorder_46::execute,76600,76600,76600.0,76600,1
intel_gpu_plugin,constant:final_block2.conv2.weight_weights_reorder_45::prepare,43900,43900,43900.0,43900,1
intel_gpu_plugin,constant:final_block2.conv2.weight_weights_reorder_45::execute,95200,95200,95200.0,95200,1
intel_gpu_plugin,constant:final_block2.conv1.weight_weights_reorder_44::prepare,36800,36800,36800.0,36800,1
intel_gpu_plugin,constant:final_block2.conv1.weight_weights_reorder_44::execute,291500,291500,291500.0,291500,1
intel_gpu_plugin,constant:final_block1.conv4.weight_weights_reorder_42::prepare,51600,51600,51600.0,51600,1
intel_gpu_plugin,constant:final_block1.conv4.weight_weights_reorder_42::execute,129900,129900,129900.0,129900,1
intel_gpu_plugin,constant:final_block1.conv3.weight_weights_reorder_41::prepare,41300,41300,41300.0,41300,1
intel_gpu_plugin,constant:final_block1.conv3.weight_weights_reorder_41::execute,91200,91200,91200.0,91200,1
intel_gpu_plugin,constant:final_block1.conv2.weight_weights_reorder_40::prepare,41800,41800,41800.0,41800,1
intel_gpu_plugin,constant:final_block1.conv2.weight_weights_reorder_40::execute,94700,94700,94700.0,94700,1
intel_gpu_plugin,constant:final_block1.conv1.weight_weights_reorder_39::prepare,45900,45900,45900.0,45900,1
intel_gpu_plugin,constant:final_block1.conv1.weight_weights_reorder_39::execute,121200,121200,121200.0,121200,1
intel_gpu_plugin,constant:conv_transpose.weight_reorder_fmt::prepare,38200,38200,38200.0,38200,1
intel_gpu_plugin,constant:conv_transpose.weight_reorder_fmt::execute,100000,100000,100000.0,100000,1
intel_gpu_plugin,constant:conv8.weight_weights_reorder_37::prepare,43100,43100,43100.0,43100,1
intel_gpu_plugin,constant:conv8.weight_weights_reorder_37::execute,113500,113500,113500.0,113500,1
intel_gpu_plugin,constant:conv7.weight_weights_reorder_38::prepare,38500,38500,38500.0,38500,1
intel_gpu_plugin,constant:conv7.weight_weights_reorder_38::execute,78100,78100,78100.0,78100,1
intel_gpu_plugin,constant:conv6_1.weight_weights_reorder_12::prepare,40400,40400,40400.0,40400,1
intel_gpu_plugin,constant:conv6_1.weight_weights_reorder_12::execute,80800,80800,80800.0,80800,1
intel_gpu_plugin,constant:conv5_3.weight_weights_reorder_11::prepare,36700,36700,36700.0,36700,1
intel_gpu_plugin,constant:conv5_3.weight_weights_reorder_11::execute,143400,143400,143400.0,143400,1
intel_gpu_plugin,constant:conv5_1.weight_weights_reorder_9::prepare,35800,35800,35800.0,35800,1
intel_gpu_plugin,constant:conv5_1.weight_weights_reorder_9::execute,104100,104100,104100.0,104100,1
intel_gpu_plugin,constant:conv4_3.weight_weights_reorder_8::prepare,34300,34300,34300.0,34300,1
intel_gpu_plugin,constant:conv4_3.weight_weights_reorder_8::execute,112300,112300,112300.0,112300,1
intel_gpu_plugin,constant:conv4_1.weight_weights_reorder_6::prepare,42100,42100,42100.0,42100,1
intel_gpu_plugin,constant:conv4_1.weight_weights_reorder_6::execute,124400,124400,124400.0,124400,1
intel_gpu_plugin,constant:conv3_3.weight_weights_reorder_5::prepare,42400,42400,42400.0,42400,1
intel_gpu_plugin,constant:conv3_3.weight_weights_reorder_5::execute,96600,96600,96600.0,96600,1
intel_gpu_plugin,constant:conv3_2.weight_weights_reorder_4::prepare,43600,43600,43600.0,43600,1
intel_gpu_plugin,constant:conv3_2.weight_weights_reorder_4::execute,142700,142700,142700.0,142700,1
intel_gpu_plugin,constant:conv3_1.weight_weights_reorder_3::prepare,43500,43500,43500.0,43500,1
intel_gpu_plugin,constant:conv3_1.weight_weights_reorder_3::execute,127900,127900,127900.0,127900,1
intel_gpu_plugin,constant:conv2_1.weight_weights_reorder_1::prepare,41700,41700,41700.0,41700,1
intel_gpu_plugin,constant:conv2_1.weight_weights_reorder_1::execute,88600,88600,88600.0,88600,1
intel_gpu_plugin,constant:conv1.weight_weights_reorder_0::prepare,35400,35400,35400.0,35400,1
intel_gpu_plugin,constant:conv1.weight_weights_reorder_0::execute,109200,109200,109200.0,109200,1
intel_gpu_plugin,constant:block4.sub_block.conv3.weight_weights_reorder_36::prepare,33700,33700,33700.0,33700,1
intel_gpu_plugin,constant:block4.sub_block.conv3.weight_weights_reorder_36::execute,76700,76700,76700.0,76700,1
intel_gpu_plugin,constant:block4.sub_block.conv2.weight_weights_reorder_35::prepare,31000,31000,31000.0,31000,1
intel_gpu_plugin,constant:block4.sub_block.conv2.weight_weights_reorder_35::execute,72900,72900,72900.0,72900,1
intel_gpu_plugin,constant:block4.sub_block.conv1.weight_weights_reorder_34::prepare,33800,33800,33800.0,33800,1
intel_gpu_plugin,constant:block4.sub_block.conv1.weight_weights_reorder_34::execute,82300,82300,82300.0,82300,1
intel_gpu_plugin,constant:block4.conv1.weight_weights_reorder_32::prepare,57900,57900,57900.0,57900,1
intel_gpu_plugin,constant:block4.conv1.weight_weights_reorder_32::execute,115100,115100,115100.0,115100,1
intel_gpu_plugin,constant:block3.sub_block.conv3.weight_weights_reorder_31::prepare,34800,34800,34800.0,34800,1
intel_gpu_plugin,constant:block3.sub_block.conv3.weight_weights_reorder_31::execute,74700,74700,74700.0,74700,1
intel_gpu_plugin,constant:block3.sub_block.conv2.weight_weights_reorder_30::prepare,35200,35200,35200.0,35200,1
intel_gpu_plugin,constant:block3.sub_block.conv2.weight_weights_reorder_30::execute,88900,88900,88900.0,88900,1
intel_gpu_plugin,constant:block3.sub_block.conv1.weight_weights_reorder_29::prepare,38800,38800,38800.0,38800,1
intel_gpu_plugin,constant:block3.sub_block.conv1.weight_weights_reorder_29::execute,83800,83800,83800.0,83800,1
intel_gpu_plugin,constant:block3.conv1.weight_weights_reorder_27::prepare,32000,32000,32000.0,32000,1
intel_gpu_plugin,constant:block3.conv1.weight_weights_reorder_27::execute,77200,77200,77200.0,77200,1
intel_gpu_plugin,constant:block2.sub_block.conv3.weight_weights_reorder_26::prepare,33300,33300,33300.0,33300,1
intel_gpu_plugin,constant:block2.sub_block.conv3.weight_weights_reorder_26::execute,155200,155200,155200.0,155200,1
intel_gpu_plugin,constant:block2.sub_block.conv2.weight_weights_reorder_25::prepare,42800,42800,42800.0,42800,1
intel_gpu_plugin,constant:block2.sub_block.conv2.weight_weights_reorder_25::execute,106200,106200,106200.0,106200,1
intel_gpu_plugin,constant:block2.sub_block.conv1.weight_weights_reorder_24::prepare,39900,39900,39900.0,39900,1
intel_gpu_plugin,constant:block2.sub_block.conv1.weight_weights_reorder_24::execute,86200,86200,86200.0,86200,1
intel_gpu_plugin,constant:block2.conv1.weight_weights_reorder_22::prepare,41000,41000,41000.0,41000,1
intel_gpu_plugin,constant:block2.conv1.weight_weights_reorder_22::execute,92800,92800,92800.0,92800,1
intel_gpu_plugin,constant:block1.sub_block.conv3.weight_weights_reorder_21::prepare,44300,44300,44300.0,44300,1
intel_gpu_plugin,constant:block1.sub_block.conv3.weight_weights_reorder_21::execute,85900,85900,85900.0,85900,1
intel_gpu_plugin,constant:block1.sub_block.conv2.weight_weights_reorder_20::prepare,34600,34600,34600.0,34600,1
intel_gpu_plugin,constant:block1.sub_block.conv2.weight_weights_reorder_20::execute,75800,75800,75800.0,75800,1
intel_gpu_plugin,constant:block1.sub_block.conv1.weight_weights_reorder_19::prepare,54800,54800,54800.0,54800,1
intel_gpu_plugin,constant:block1.sub_block.conv1.weight_weights_reorder_19::execute,84500,84500,84500.0,84500,1
intel_gpu_plugin,constant:block1.conv1.weight_weights_reorder_17::prepare,40300,40300,40300.0,40300,1
intel_gpu_plugin,constant:block1.conv1.weight_weights_reorder_17::execute,94100,94100,94100.0,94100,1
intel_gpu_plugin,constant:Reshape_873_weights_reorder_33::prepare,43400,43400,43400.0,43400,1
intel_gpu_plugin,constant:Reshape_873_weights_reorder_33::execute,121700,121700,121700.0,121700,1
intel_gpu_plugin,constant:Reshape_744_weights_reorder_28::prepare,40700,40700,40700.0,40700,1
intel_gpu_plugin,constant:Reshape_744_weights_reorder_28::execute,94200,94200,94200.0,94200,1
intel_gpu_plugin,constant:Reshape_615_weights_reorder_23::prepare,40100,40100,40100.0,40100,1
intel_gpu_plugin,constant:Reshape_615_weights_reorder_23::execute,126100,126100,126100.0,126100,1
intel_gpu_plugin,constant:Reshape_486_weights_reorder_18::prepare,41600,41600,41600.0,41600,1
intel_gpu_plugin,constant:Reshape_486_weights_reorder_18::execute,97000,97000,97000.0,97000,1
intel_gpu_plugin,constant:Reshape_43_weights_reorder_2::prepare,44000,44000,44000.0,44000,1
intel_gpu_plugin,constant:Reshape_43_weights_reorder_2::execute,118100,118100,118100.0,118100,1
intel_gpu_plugin,constant:Reshape_358_weights_reorder_13::prepare,37600,37600,37600.0,37600,1
intel_gpu_plugin,constant:Reshape_358_weights_reorder_13::execute,89700,89700,89700.0,89700,1
intel_gpu_plugin,constant:Reshape_264_weights_reorder_10::prepare,45300,45300,45300.0,45300,1
intel_gpu_plugin,constant:Reshape_264_weights_reorder_10::execute,112400,112400,112400.0,112400,1
intel_gpu_plugin,constant:Reshape_171_weights_reorder_7::prepare,38300,38300,38300.0,38300,1
intel_gpu_plugin,constant:Reshape_171_weights_reorder_7::execute,105100,105100,105100.0,105100,1
intel_gpu_plugin,constant:Reshape_1363_weights_reorder_53::prepare,31300,31300,31300.0,31300,1
intel_gpu_plugin,constant:Reshape_1363_weights_reorder_53::execute,74200,74200,74200.0,74200,1
intel_gpu_plugin,constant:Reshape_1228_weights_reorder_48::prepare,30400,30400,30400.0,30400,1
intel_gpu_plugin,constant:Reshape_1228_weights_reorder_48::execute,88900,88900,88900.0,88900,1
intel_gpu_plugin,constant:Reshape_1093_weights_reorder_43::prepare,35900,35900,35900.0,35900,1
intel_gpu_plugin,constant:Reshape_1093_weights_reorder_43::execute,111700,111700,111700.0,111700,1
intel_gpu_plugin,NetworkImpl::Execute,905600,341708900,7913252.2727272725,696366200,88
intel_gpu_plugin,pass::PropagateConstants,368193700,368193700,368193700.0,368193700,1
intel_gpu_plugin,Program::transfer_memory_to_device,1940000,1940000,1940000.0,1940000,1
intel_gpu_plugin,ProgramBuilder::CreateProgram,767856900,767856900,767856900.0,767856900,1
intel_gpu_plugin,ProgramBuilder::build,771581500,771581500,771581500.0,771581500,1
intel_gpu_plugin,NetworkImpl::TransferMemory,100,6000,392.72727272727275,43200,110
intel_gpu_plugin,Graph::build,7253300,7253300,7253300.0,7253300,1
intel_gpu_plugin,Plugin::compile_model::CreateCompiledModel,868865000,868865000,868865000.0,868865000,1
intel_gpu_plugin,Plugin::compile_model,1312963700,1312963700,1312963700.0,1312963700,1
intel_gpu_plugin,RemoteTensorImpl::Allocate,40100,175500,120466.66666666667,361400,3
intel_gpu_plugin,SyncInferRequest::create_host_tensor,183600,794500,489050.0,978100,2
intel_gpu_plugin,SyncInferRequest::allocate_inputs,3056000,3056000,3056000.0,3056000,1
intel_gpu_plugin,SyncInferRequest::allocate_outputs,954700,954700,954700.0,954700,1
intel_gpu_plugin,CompiledModel::create_sync_infer_request,5357300,5357300,5357300.0,5357300,1
intel_gpu_plugin,SyncInferRequest::set_tensor,18200,49600,22110.344827586207,1923600,87
intel_gpu_plugin,SyncInferRequest::prepare_input: parameter:pixel_values,191800,517600,233749.4252873563,20336200,87
intel_gpu_plugin,SyncInferRequest::prepare_output,20000,44900,25027.58620689655,2177400,87
intel_gpu_plugin,set_arguments: parameter:pixel_values,1800,1800,1800.0,1800,1
intel_gpu_plugin,set_arguments: convert:Convert_3581,1400,32200,2669.318181818182,234900,88
intel_gpu_plugin,set_arguments: convolution:/conv1/Conv/WithoutBiases,46600,49900,48250.0,96500,2
intel_gpu_plugin,set_arguments: convolution:/conv2_1/Conv/WithoutBiases,21800,39000,30400.0,60800,2
intel_gpu_plugin,set_arguments: convolution:/conv2_2/Conv/WithoutBiases,20500,34500,27500.0,55000,2
intel_gpu_plugin,set_arguments: reducemean:/ReduceMean,18900,23400,21150.0,42300,2
intel_gpu_plugin,set_arguments: convolution:/conv3_1/Conv/WithoutBiases,27100,45000,36050.0,72100,2
intel_gpu_plugin,set_arguments: convolution:/conv3_2/Conv/WithoutBiases,24600,30800,27700.0,55400,2
intel_gpu_plugin,set_arguments: multiply:/Mul,11500,27900,19700.0,39400,2
intel_gpu_plugin,set_arguments: convolution:/conv3_3/Conv/WithoutBiases,23400,33000,28200.0,56400,2
intel_gpu_plugin,set_arguments: convolution:/conv4_1/Conv/WithoutBiases,21200,33300,27250.0,54500,2
intel_gpu_plugin,set_arguments: convolution:/conv4_2/Conv/WithoutBiases,19300,37700,28500.0,57000,2
intel_gpu_plugin,set_arguments: convolution:/conv4_3/Conv/WithoutBiases,33700,36000,34850.0,69700,2
intel_gpu_plugin,set_arguments: convolution:/conv5_1/Conv/WithoutBiases,38100,42200,40150.0,80300,2
intel_gpu_plugin,set_arguments: convolution:/conv5_2/Conv/WithoutBiases,24500,35600,30050.0,60100,2
intel_gpu_plugin,set_arguments: convolution:/conv5_3/Conv/WithoutBiases,22900,32100,27500.0,55000,2
intel_gpu_plugin,set_arguments: convolution:/conv6_1/Conv/WithoutBiases,19400,34500,26950.0,53900,2
intel_gpu_plugin,set_arguments: convolution:/conv6_2/Conv/WithoutBiases,22400,39700,31050.0,62100,2
intel_gpu_plugin,set_arguments: reducemean:/sub_block1/ReduceMean,28200,30600,29400.0,58800,2
intel_gpu_plugin,set_arguments: convolution:/sub_block1/conv1/Conv/WithoutBiases,22000,31700,26850.0,53700,2
intel_gpu_plugin,set_arguments: convolution:/sub_block1/conv2/Conv/WithoutBiases,24000,31500,27750.0,55500,2
intel_gpu_plugin,set_arguments: multiply:/sub_block1/Mul,13600,33400,23500.0,47000,2
intel_gpu_plugin,set_arguments: convolution:/sub_block1/conv3/Conv/WithoutBiases,34000,35000,34500.0,69000,2
intel_gpu_plugin,set_arguments: convolution:/block1/conv1/Conv/WithoutBiases,23000,30100,26550.0,53100,2
intel_gpu_plugin,set_arguments: convolution:/block1/conv2/Conv/WithoutBiases,18900,34500,26700.0,53400,2
intel_gpu_plugin,set_arguments: reducemean:/block1/sub_block/ReduceMean,19700,26600,23150.0,46300,2
intel_gpu_plugin,set_arguments: convolution:/block1/sub_block/conv1/Conv/WithoutBiases,33200,73400,53300.0,106600,2
intel_gpu_plugin,set_arguments: convolution:/block1/sub_block/conv2/Conv/WithoutBiases,27600,30100,28850.0,57700,2
intel_gpu_plugin,set_arguments: multiply:/block1/sub_block/Mul,13800,41700,27750.0,55500,2
intel_gpu_plugin,set_arguments: convolution:/block1/sub_block/conv3/Conv/WithoutBiases,26600,42300,34450.0,68900,2
intel_gpu_plugin,set_arguments: convolution:/block2/conv1/Conv/WithoutBiases,19400,36500,27950.0,55900,2
intel_gpu_plugin,set_arguments: convolution:/block2/conv2/Conv/WithoutBiases,19000,40600,29800.0,59600,2
intel_gpu_plugin,set_arguments: reducemean:/block2/sub_block/ReduceMean,14300,29000,21650.0,43300,2
intel_gpu_plugin,set_arguments: convolution:/block2/sub_block/conv1/Conv/WithoutBiases,19400,31400,25400.0,50800,2
intel_gpu_plugin,set_arguments: convolution:/block2/sub_block/conv2/Conv/WithoutBiases,18500,26800,22650.0,45300,2
